date_time,trade_category,trade_id,currency_pair,bid_ask,executed_amount,executed_price,entry_price,profit_loss
2024-08-27 00:05:16,exit,1760,USDJPY,sell,20000.0,144.303,144.297,120.0
2024-08-27 00:05:16,exit,1761,USDJPY,sell,20000.0,144.303,144.288,300.0
2024-08-27 00:05:46,entry,1763,USDJPY,buy,10000.0,144.303,,0.0
2024-08-27 00:05:49,entry,1764,USDJPY,buy,20000.0,144.309,,0.0
2024-08-27 00:05:54,entry,1765,USDJPY,buy,20000.0,144.314,,0.0
2024-08-27 00:06:02,exit,1768,USDJPY,sell,20000.0,144.31,144.314,-80.0
2024-08-27 00:06:02,exit,1767,USDJPY,sell,20000.0,144.31,144.309,20.0
2024-08-27 00:06:02,exit,1766,USDJPY,sell,10000.0,144.31,144.303,70.0
2024-08-27 00:06:05,entry,1769,USDJPY,sell,20000.0,144.311,,0.0
2024-08-27 00:06:10,entry,1770,USDJPY,sell,20000.0,144.304,,0.0
2024-08-27 00:06:24,entry,1771,USDJPY,sell,10000.0,144.315,,0.0
2024-08-27 00:06:48,exit,1772,USDJPY,buy,20000.0,144.317,144.311,-120.0
2024-08-27 00:06:48,exit,1774,USDJPY,buy,10000.0,144.317,144.315,-20.0
2024-08-27 00:06:48,exit,1773,USDJPY,buy,20000.0,144.317,144.304,-260.0
2024-08-27 00:06:49,entry,1775,USDJPY,buy,10000.0,144.315,,0.0
2024-08-27 00:06:54,entry,1776,USDJPY,buy,20000.0,144.306,,0.0
2024-08-27 00:06:57,entry,1777,USDJPY,buy,20000.0,144.296,,0.0
2024-08-27 00:07:24,exit,1778,USDJPY,sell,10000.0,144.325,144.315,100.0
2024-08-27 00:07:24,exit,1779,USDJPY,sell,20000.0,144.325,144.306,380.0
2024-08-27 00:07:24,exit,1780,USDJPY,sell,20000.0,144.325,144.296,580.0
2024-08-27 00:07:46,entry,1781,USDJPY,sell,20000.0,144.335,,0.0
2024-08-27 00:07:48,entry,1782,USDJPY,sell,20000.0,144.356,,0.0
2024-08-27 00:07:54,entry,1783,USDJPY,sell,10000.0,144.36,,0.0
2024-08-27 00:08:42,exit,1784,USDJPY,buy,20000.0,144.361,144.335,-520.0
2024-08-27 00:08:42,exit,1785,USDJPY,buy,20000.0,144.361,144.356,-100.0
2024-08-27 00:08:42,exit,1786,USDJPY,buy,10000.0,144.361,144.36,-10.0
2024-08-27 00:08:44,entry,1787,USDJPY,buy,10000.0,144.361,,0.0
2024-08-27 00:08:48,entry,1788,USDJPY,buy,20000.0,144.36,,0.0
2024-08-27 00:08:51,entry,1789,USDJPY,buy,20000.0,144.355,,0.0
2024-08-27 00:12:54,exit,1790,USDJPY,sell,10000.0,144.39,144.361,290.0
2024-08-27 00:12:54,exit,1792,USDJPY,sell,20000.0,144.39,144.355,700.0
2024-08-27 00:12:54,exit,1791,USDJPY,sell,20000.0,144.39,144.36,600.0
2024-08-27 00:13:47,entry,1793,USDJPY,buy,20000.0,144.393,,0.0
2024-08-27 00:13:49,entry,1794,USDJPY,buy,20000.0,144.393,,0.0
2024-08-27 00:13:54,entry,1795,USDJPY,buy,10000.0,144.394,,0.0
2024-08-27 00:17:53,exit,1796,USDJPY,sell,20000.0,144.406,144.393,260.0
2024-08-27 00:17:53,exit,1798,USDJPY,sell,10000.0,144.406,144.394,120.0
2024-08-27 00:17:53,exit,1797,USDJPY,sell,20000.0,144.406,144.393,260.0
2024-08-27 00:18:41,entry,1799,USDJPY,sell,10000.0,144.438,,0.0
2024-08-27 00:18:44,entry,1800,USDJPY,sell,20000.0,144.44,,0.0
2024-08-27 00:18:50,entry,1801,USDJPY,sell,20000.0,144.445,,0.0
2024-08-27 00:20:12,exit,1802,USDJPY,buy,10000.0,144.532,144.438,-940.0
2024-08-27 00:20:12,exit,1803,USDJPY,buy,20000.0,144.532,144.44,-1840.0
2024-08-27 00:20:12,exit,1804,USDJPY,buy,20000.0,144.532,144.445,-1740.0
2024-08-27 00:20:28,entry,1805,USDJPY,buy,20000.0,144.525,,0.0
2024-08-27 00:20:34,entry,1806,USDJPY,buy,20000.0,144.516,,0.0
2024-08-27 00:20:38,entry,1807,USDJPY,buy,10000.0,144.503,,0.0
2024-08-27 00:23:22,exit,1810,USDJPY,sell,10000.0,144.574,144.503,710.0
2024-08-27 00:23:22,exit,1808,USDJPY,sell,20000.0,144.574,144.525,980.0
2024-08-27 00:23:22,exit,1809,USDJPY,sell,20000.0,144.574,144.516,1160.0
2024-08-27 00:23:25,entry,1811,USDJPY,buy,10000.0,144.581,,0.0
2024-08-27 00:23:33,entry,1812,USDJPY,buy,10000.0,144.574,,0.0
2024-08-27 00:23:42,entry,1813,USDJPY,buy,10000.0,144.578,,0.0
2024-08-27 00:30:38,entry,1814,USDJPY,buy,10000.0,144.522,,0.0
2024-08-27 00:30:42,entry,1815,USDJPY,buy,10000.0,144.525,,0.0
2024-08-27 00:43:49,exit,1818,USDJPY,sell,10000.0,144.503,144.578,-750.0
2024-08-27 00:43:49,exit,1817,USDJPY,sell,10000.0,144.503,144.574,-710.0
2024-08-27 00:43:49,exit,1820,USDJPY,sell,10000.0,144.503,144.525,-220.0
2024-08-27 00:43:49,exit,1819,USDJPY,sell,10000.0,144.503,144.522,-190.0
2024-08-27 00:43:49,exit,1816,USDJPY,sell,10000.0,144.503,144.581,-780.0
2024-08-27 00:43:56,entry,1821,USDJPY,sell,10000.0,144.493,,0.0
2024-08-27 00:44:02,entry,1822,USDJPY,sell,20000.0,144.491,,0.0
2024-08-27 00:44:09,entry,1823,USDJPY,sell,20000.0,144.496,,0.0
2024-08-27 01:53:04,exit,1824,USDJPY,buy,10000.0,144.479,144.493,140.0
2024-08-27 01:53:04,exit,1825,USDJPY,buy,20000.0,144.479,144.491,240.0
2024-08-27 01:53:04,exit,1826,USDJPY,buy,20000.0,144.479,144.496,340.0
2024-08-27 01:53:08,entry,1827,USDJPY,buy,20000.0,144.479,,0.0
2024-08-27 01:53:14,entry,1828,USDJPY,buy,20000.0,144.479,,0.0
2024-08-27 01:53:35,entry,1829,USDJPY,buy,10000.0,144.477,,0.0
2024-08-27 02:08:17,exit,1832,USDJPY,sell,10000.0,144.384,144.477,-930.0
2024-08-27 02:08:17,exit,1831,USDJPY,sell,20000.0,144.384,144.479,-1900.0
2024-08-27 02:08:17,exit,1830,USDJPY,sell,20000.0,144.384,144.479,-1900.0
2024-08-27 02:08:22,entry,1833,USDJPY,sell,10000.0,144.379,,0.0
2024-08-27 02:08:27,entry,1834,USDJPY,sell,20000.0,144.373,,0.0
2024-08-27 02:08:28,entry,1835,USDJPY,sell,20000.0,144.372,,0.0
2024-08-27 02:27:49,exit,1836,USDJPY,buy,10000.0,144.455,144.379,-760.0
2024-08-27 02:27:49,exit,1837,USDJPY,buy,20000.0,144.455,144.373,-1640.0
2024-08-27 02:27:49,exit,1838,USDJPY,buy,20000.0,144.455,144.372,-1660.0
2024-08-27 02:43:34,entry,1839,USDJPY,sell,20000.0,144.506,,0.0
2024-08-27 02:43:38,entry,1840,USDJPY,sell,20000.0,144.51,,0.0
2024-08-27 02:44:14,entry,1841,USDJPY,sell,10000.0,144.526,,0.0
2024-08-27 04:38:08,exit,1842,USDJPY,buy,20000.0,144.569,144.506,-1260.0
2024-08-27 04:38:08,exit,1844,USDJPY,buy,10000.0,144.569,144.526,-430.0
2024-08-27 04:38:08,exit,1843,USDJPY,buy,20000.0,144.569,144.51,-1180.0
2024-08-27 11:43:17,entry,1845,USDJPY,buy,30000.0,144.943,,0.0
2024-08-27 11:43:30,entry,1846,USDJPY,buy,20000.0,144.955,,0.0
2024-08-27 11:44:59,exit,1847,USDJPY,sell,30000.0,144.959,144.943,480.0
2024-08-27 11:44:59,exit,1848,USDJPY,sell,20000.0,144.959,144.955,80.0
2024-08-27 11:45:45,entry,1849,USDJPY,buy,50000.0,144.955,,0.0
2024-08-27 14:57:31,exit,1850,USDJPY,sell,50000.0,144.801,144.955,-7700.0
2024-08-27 15:00:33,entry,1851,USDJPY,sell,50000.0,144.772,,0.0
2024-08-27 15:17:01,exit,1852,USDJPY,buy,50000.0,144.736,144.772,1800.0
2024-08-27 15:17:03,entry,1853,USDJPY,buy,50000.0,144.736,,0.0
2024-08-27 15:18:13,exit,1854,USDJPY,sell,50000.0,144.759,144.736,1150.0
2024-08-27 15:18:38,entry,1855,USDJPY,sell,20000.0,144.715,,0.0
2024-08-27 15:18:43,entry,1856,USDJPY,sell,20000.0,144.703,,0.0
2024-08-27 15:20:55,exit,1858,USDJPY,buy,20000.0,144.678,144.703,500.0
2024-08-27 15:20:55,exit,1857,USDJPY,buy,20000.0,144.678,144.715,740.0
2024-08-27 15:21:08,entry,1859,USDJPY,buy,20000.0,144.702,,0.0
2024-08-27 15:21:12,exit,1860,USDJPY,sell,20000.0,144.706,144.702,80.0
2024-08-27 15:21:15,entry,1861,USDJPY,sell,20000.0,144.71,,0.0
2024-08-27 15:21:21,entry,1862,USDJPY,sell,20000.0,144.716,,0.0
2024-08-27 15:21:29,entry,1863,USDJPY,sell,10000.0,144.699,,0.0
2024-08-27 15:22:23,exit,1865,USDJPY,buy,20000.0,144.697,144.716,380.0
2024-08-27 15:22:23,exit,1864,USDJPY,buy,20000.0,144.697,144.71,260.0
2024-08-27 15:22:23,exit,1866,USDJPY,buy,10000.0,144.697,144.699,20.0
2024-08-27 15:22:31,entry,1867,USDJPY,sell,10000.0,144.694,,0.0
2024-08-27 15:22:33,entry,1868,USDJPY,sell,10000.0,144.687,,0.0
2024-08-27 15:22:46,entry,1869,USDJPY,sell,25000.0,144.68,,0.0
2024-08-27 15:24:46,entry,1870,USDJPY,sell,6000.0,144.75,,0.0
2024-08-27 15:34:26,exit,1873,USDJPY,buy,25000.0,144.668,144.68,300.0
2024-08-27 15:34:26,exit,1874,USDJPY,buy,6000.0,144.668,144.75,492.0
2024-08-27 15:34:26,exit,1871,USDJPY,buy,10000.0,144.668,144.694,260.0
2024-08-27 15:34:26,exit,1872,USDJPY,buy,10000.0,144.668,144.687,190.0
2024-08-27 15:34:47,entry,1875,USDJPY,buy,18000.0,144.662,,0.0
2024-08-27 15:35:04,entry,1876,USDJPY,buy,18000.0,144.684,,0.0
2024-08-27 15:35:14,exit,1877,USDJPY,sell,18000.0,144.709,144.662,846.0
2024-08-27 15:35:14,exit,1878,USDJPY,sell,18000.0,144.709,144.684,450.0
2024-08-27 15:35:20,entry,1879,USDJPY,sell,17000.0,144.716,,0.0
2024-08-27 15:35:26,entry,1880,USDJPY,sell,17000.0,144.712,,0.0
2024-08-27 15:35:34,entry,1881,USDJPY,sell,17000.0,144.701,,0.0
2024-08-27 15:35:46,exit,1884,USDJPY,buy,17000.0,144.689,144.701,204.0
2024-08-27 15:35:46,exit,1883,USDJPY,buy,17000.0,144.689,144.712,391.0
2024-08-27 15:35:46,exit,1882,USDJPY,buy,17000.0,144.689,144.716,459.0
2024-08-27 15:35:59,entry,1885,USDJPY,buy,17000.0,144.678,,0.0
2024-08-27 15:36:26,entry,1886,USDJPY,buy,17000.0,144.679,,0.0
2024-08-27 15:36:29,entry,1887,USDJPY,buy,17000.0,144.673,,0.0
2024-08-27 15:37:54,exit,1888,USDJPY,sell,17000.0,144.672,144.678,-102.0
2024-08-27 15:37:54,exit,1889,USDJPY,sell,17000.0,144.672,144.679,-119.0
2024-08-27 15:37:54,exit,1890,USDJPY,sell,17000.0,144.672,144.673,-17.0
2024-08-27 15:37:59,entry,1891,USDJPY,sell,17000.0,144.666,,0.0
2024-08-27 15:38:07,entry,1892,USDJPY,sell,17000.0,144.657,,0.0
2024-08-27 15:38:08,entry,1893,USDJPY,sell,17000.0,144.654,,0.0
2024-08-27 15:51:36,exit,1894,USDJPY,buy,17000.0,144.815,144.666,-2533.0
2024-08-27 15:51:36,exit,1896,USDJPY,buy,17000.0,144.815,144.654,-2737.0
2024-08-27 15:51:36,exit,1895,USDJPY,buy,17000.0,144.815,144.657,-2686.0
2024-08-27 15:52:51,entry,1897,USDJPY,buy,50000.0,144.798,,0.0
2024-08-27 15:55:58,exit,1898,USDJPY,sell,50000.0,144.824,144.798,1300.0
2024-08-27 15:57:14,entry,1899,USDJPY,buy,50000.0,144.824,,0.0
2024-08-27 16:01:49,exit,1900,USDJPY,sell,50000.0,144.856,144.824,1600.0
2024-08-27 16:01:54,entry,1901,USDJPY,sell,50000.0,144.865,,0.0
2024-08-27 16:02:42,exit,1902,USDJPY,buy,50000.0,144.862,144.865,150.0
2024-08-27 16:02:44,entry,1903,USDJPY,buy,50000.0,144.865,,0.0
2024-08-27 16:10:53,exit,1904,USDJPY,sell,50000.0,144.874,144.865,450.0
2024-08-27 16:10:56,entry,1905,USDJPY,sell,50000.0,144.872,,0.0
2024-08-27 16:11:53,exit,1906,USDJPY,buy,50000.0,144.868,144.872,200.0
2024-08-27 16:13:16,entry,1907,USDJPY,buy,50000.0,144.844,,0.0
2024-08-27 16:14:10,exit,1908,USDJPY,sell,50000.0,144.876,144.844,1600.0
2024-08-27 16:14:22,entry,1909,USDJPY,buy,50000.0,144.888,,0.0
2024-08-27 16:15:06,exit,1910,USDJPY,sell,50000.0,144.927,144.888,1950.0
2024-08-27 16:15:39,entry,1911,USDJPY,buy,50000.0,144.907,,0.0
2024-08-27 16:20:17,exit,1912,USDJPY,sell,50000.0,144.918,144.907,550.0
2024-08-27 16:20:36,entry,1913,USDJPY,buy,50000.0,144.95,,0.0
2024-08-27 16:26:59,exit,1914,USDJPY,sell,50000.0,145.078,144.95,6400.0
2024-08-27 16:27:30,entry,1915,USDJPY,sell,10000.0,145.09,,0.0
2024-08-27 16:27:36,entry,1916,USDJPY,sell,10000.0,145.096,,0.0
2024-08-27 16:27:40,entry,1917,USDJPY,sell,10000.0,145.077,,0.0
2024-08-27 16:27:41,entry,1918,USDJPY,sell,10000.0,145.074,,0.0
2024-08-27 16:27:45,entry,1919,USDJPY,sell,10000.0,145.074,,0.0
2024-08-27 16:27:58,exit,1920,USDJPY,buy,10000.0,145.064,145.09,260.0
2024-08-27 16:27:58,exit,1921,USDJPY,buy,10000.0,145.064,145.096,320.0
2024-08-27 16:27:58,exit,1923,USDJPY,buy,10000.0,145.064,145.074,100.0
2024-08-27 16:27:58,exit,1922,USDJPY,buy,10000.0,145.064,145.077,130.0
2024-08-27 16:27:58,exit,1924,USDJPY,buy,10000.0,145.064,145.074,100.0
2024-08-27 16:28:15,entry,1925,USDJPY,buy,20000.0,145.045,,0.0
2024-08-27 16:28:27,entry,1926,USDJPY,buy,30000.0,145.061,,0.0
2024-08-27 16:29:05,exit,1928,USDJPY,sell,30000.0,145.073,145.061,360.0
2024-08-27 16:29:05,exit,1927,USDJPY,sell,20000.0,145.073,145.045,560.0
2024-08-27 16:29:49,entry,1929,USDJPY,buy,20000.0,145.058,,0.0
2024-08-27 16:29:59,entry,1930,USDJPY,buy,30000.0,145.07,,0.0
2024-08-27 16:32:23,exit,1932,USDJPY,sell,30000.0,145.092,145.07,660.0
2024-08-27 16:32:23,exit,1931,USDJPY,sell,20000.0,145.092,145.058,680.0
2024-08-27 16:32:43,entry,1933,USDJPY,buy,30000.0,145.135,,0.0
2024-08-27 16:32:56,entry,1934,USDJPY,buy,20000.0,145.126,,0.0
2024-08-27 16:34:02,exit,1935,USDJPY,sell,30000.0,145.146,145.135,330.0
2024-08-27 16:34:02,exit,1936,USDJPY,sell,20000.0,145.146,145.126,400.0
2024-08-27 16:34:24,entry,1937,USDJPY,sell,20000.0,145.16,,0.0
2024-08-27 16:34:31,entry,1938,USDJPY,sell,30000.0,145.16,,0.0
2024-08-27 16:34:45,exit,1939,USDJPY,buy,20000.0,145.144,145.16,320.0
2024-08-27 16:34:45,exit,1940,USDJPY,buy,30000.0,145.144,145.16,480.0
2024-08-27 16:35:04,entry,1941,USDJPY,buy,30000.0,145.164,,0.0
2024-08-27 16:35:09,entry,1942,USDJPY,buy,20000.0,145.178,,0.0
2024-08-27 19:16:33,exit,1944,USDJPY,sell,20000.0,144.683,145.178,-9900.0
2024-08-27 19:16:33,exit,1943,USDJPY,sell,30000.0,144.683,145.164,-14430.0
2024-08-27 19:17:53,entry,1945,USDJPY,sell,50000.0,144.695,,0.0
2024-08-27 19:28:18,exit,1946,USDJPY,buy,50000.0,144.743,144.695,-2400.0
2024-08-27 19:30:14,entry,1947,USDJPY,buy,50000.0,144.779,,0.0
2024-08-27 19:30:31,exit,1948,USDJPY,sell,50000.0,144.809,144.779,1500.0
2024-08-27 19:46:04,entry,1949,USDJPY,buy,50000.0,144.813,,0.0
2024-08-27 20:04:39,exit,1950,USDJPY,sell,50000.0,144.875,144.813,3100.0
2024-08-27 20:07:03,entry,1951,USDJPY,buy,50000.0,144.819,,0.0
2024-08-27 20:08:46,exit,1952,USDJPY,sell,50000.0,144.823,144.819,200.0
2024-08-27 20:08:50,entry,1953,USDJPY,buy,50000.0,144.827,,0.0
2024-08-27 20:24:52,exit,1954,USDJPY,sell,50000.0,144.68,144.827,-7350.0
2024-08-27 20:30:44,entry,1955,USDJPY,buy,50000.0,144.635,,0.0
2024-08-27 20:46:41,exit,1956,USDJPY,sell,50000.0,144.669,144.635,1700.0
2024-08-27 20:47:42,entry,1957,USDJPY,buy,50000.0,144.643,,0.0
2024-08-27 21:02:35,exit,1958,USDJPY,sell,50000.0,144.502,144.643,-7050.0
2024-08-27 21:23:44,entry,1959,USDJPY,buy,40000.0,144.503,,0.0
2024-08-27 21:24:30,exit,1960,USDJPY,sell,40000.0,144.529,144.503,1040.0
2024-08-27 21:24:33,entry,1961,USDJPY,sell,40000.0,144.536,,0.0
2024-08-27 21:26:30,exit,1962,USDJPY,buy,40000.0,144.518,144.536,720.0
2024-08-27 21:26:34,entry,1963,USDJPY,buy,10000.0,144.516,,0.0
2024-08-27 21:27:22,exit,1964,USDJPY,sell,10000.0,144.555,144.516,390.0
2024-08-27 21:28:45,entry,1965,USDJPY,buy,40000.0,144.588,,0.0
2024-08-27 21:40:44,exit,1966,USDJPY,sell,40000.0,144.39,144.588,-7920.0
2024-08-27 21:52:39,entry,1967,USDJPY,sell,40000.0,144.36,,0.0
2024-08-27 22:01:10,exit,1968,USDJPY,buy,40000.0,144.325,144.36,1400.0
2024-08-27 22:01:53,entry,1969,USDJPY,buy,40000.0,144.304,,0.0
2024-08-27 22:02:15,exit,1970,USDJPY,sell,40000.0,144.317,144.304,520.0
2024-08-27 22:02:23,entry,1971,USDJPY,sell,40000.0,144.327,,0.0
2024-08-28 00:00:00,swap,2137,USDJPY,sell,,,,-4452.0
2024-08-28 07:38:02,exit,1972,USDJPY,buy,40000.0,143.802,144.327,21000.0
2024-08-28 07:38:46,entry,1973,USDJPY,sell,50000.0,143.8,,0.0
2024-08-28 07:39:57,exit,1974,USDJPY,buy,50000.0,143.767,143.8,1650.0
2024-08-28 07:40:52,entry,1975,USDJPY,buy,50000.0,143.792,,0.0
2024-08-28 07:41:07,exit,1976,USDJPY,sell,50000.0,143.765,143.792,-1350.0
2024-08-28 07:41:19,entry,1977,USDJPY,sell,50000.0,143.76,,0.0
2024-08-28 07:51:38,exit,1978,USDJPY,buy,50000.0,143.788,143.76,-1400.0
2024-08-28 07:52:06,entry,1979,USDJPY,buy,50000.0,143.789,,0.0
2024-08-28 07:56:44,exit,1980,USDJPY,sell,50000.0,143.831,143.789,2100.0
2024-08-28 07:57:21,entry,1981,USDJPY,sell,50000.0,143.846,,0.0
2024-08-28 08:01:35,exit,1982,USDJPY,buy,50000.0,143.838,143.846,400.0
2024-08-28 08:01:41,entry,1983,USDJPY,buy,20000.0,143.84,,0.0
2024-08-28 08:01:56,entry,1984,USDJPY,buy,30000.0,143.838,,0.0
2024-08-28 08:05:25,exit,1986,USDJPY,sell,30000.0,143.783,143.838,-1650.0
2024-08-28 08:05:25,exit,1985,USDJPY,sell,20000.0,143.783,143.84,-1140.0
2024-08-28 08:05:47,entry,1987,USDJPY,sell,30000.0,143.786,,0.0
2024-08-28 08:05:59,entry,1988,USDJPY,sell,20000.0,143.796,,0.0
2024-08-28 08:31:12,exit,1989,USDJPY,buy,30000.0,143.739,143.786,1410.0
2024-08-28 08:31:12,exit,1990,USDJPY,buy,20000.0,143.739,143.796,1140.0
2024-08-28 08:31:23,entry,1991,USDJPY,buy,20000.0,143.741,,0.0
2024-08-28 08:31:28,entry,1992,USDJPY,buy,30000.0,143.741,,0.0
2024-08-28 08:31:43,exit,1993,USDJPY,sell,20000.0,143.759,143.741,360.0
2024-08-28 08:31:43,exit,1994,USDJPY,sell,30000.0,143.759,143.741,540.0
2024-08-28 08:32:44,entry,1995,USDJPY,buy,30000.0,143.787,,0.0
2024-08-28 08:32:56,entry,1996,USDJPY,buy,20000.0,143.788,,0.0
2024-08-28 08:33:46,exit,1997,USDJPY,sell,30000.0,143.819,143.787,960.0
2024-08-28 08:33:46,exit,1998,USDJPY,sell,20000.0,143.819,143.788,620.0
2024-08-28 08:34:17,entry,1999,USDJPY,sell,20000.0,143.82,,0.0
2024-08-28 08:34:20,entry,2000,USDJPY,sell,30000.0,143.819,,0.0
2024-08-28 08:35:02,exit,2001,USDJPY,buy,20000.0,143.816,143.82,80.0
2024-08-28 08:35:02,exit,2002,USDJPY,buy,30000.0,143.816,143.819,90.0
2024-08-28 08:35:06,entry,2003,USDJPY,buy,30000.0,143.824,,0.0
2024-08-28 08:35:12,entry,2004,USDJPY,buy,20000.0,143.838,,0.0
2024-08-28 08:36:04,exit,2005,USDJPY,sell,30000.0,143.852,143.824,840.0
2024-08-28 08:36:04,exit,2006,USDJPY,sell,20000.0,143.852,143.838,280.0
2024-08-28 08:36:30,entry,2007,USDJPY,sell,20000.0,143.864,,0.0
2024-08-28 08:36:38,entry,2008,USDJPY,sell,30000.0,143.863,,0.0
2024-08-28 08:39:08,exit,2010,USDJPY,buy,30000.0,143.853,143.863,300.0
2024-08-28 08:39:08,exit,2009,USDJPY,buy,20000.0,143.853,143.864,220.0
2024-08-28 08:48:37,entry,2011,USDJPY,sell,50000.0,143.822,,0.0
2024-08-28 08:52:55,exit,2012,USDJPY,buy,50000.0,143.941,143.822,-5950.0
2024-08-28 08:53:15,entry,2013,USDJPY,buy,50000.0,143.942,,0.0
2024-08-28 08:53:45,exit,2014,USDJPY,sell,50000.0,143.956,143.942,700.0
2024-08-28 08:56:06,entry,2015,USDJPY,buy,50000.0,143.967,,0.0
2024-08-28 09:00:26,exit,2016,USDJPY,sell,50000.0,144.021,143.967,2700.0
2024-08-28 09:04:52,entry,2017,USDJPY,buy,50000.0,143.958,,0.0
2024-08-28 09:05:36,exit,2018,USDJPY,sell,50000.0,143.988,143.958,1500.0
2024-08-28 09:06:04,entry,2019,USDJPY,buy,50000.0,144.035,,0.0
2024-08-28 09:06:35,exit,2020,USDJPY,sell,50000.0,144.038,144.035,150.0
2024-08-28 09:13:07,entry,2021,USDJPY,buy,50000.0,144.118,,0.0
2024-08-28 09:14:09,exit,2022,USDJPY,sell,50000.0,144.133,144.118,750.0
2024-08-28 09:20:26,entry,2023,USDJPY,sell,50000.0,144.121,,0.0
2024-08-28 09:23:36,exit,2024,USDJPY,buy,50000.0,144.17,144.121,-2450.0
2024-08-28 09:23:57,entry,2025,USDJPY,buy,50000.0,144.095,,0.0
2024-08-28 09:32:47,exit,2026,USDJPY,sell,50000.0,144.127,144.095,1600.0
2024-08-28 09:32:58,entry,2027,USDJPY,sell,50000.0,144.121,,0.0
2024-08-28 09:33:14,exit,2028,USDJPY,buy,50000.0,144.115,144.121,300.0
2024-08-28 09:34:50,entry,2029,USDJPY,buy,50000.0,144.083,,0.0
2024-08-28 09:35:15,exit,2030,USDJPY,sell,50000.0,144.12,144.083,1850.0
2024-08-28 09:35:54,entry,2031,USDJPY,buy,50000.0,144.107,,0.0
2024-08-28 09:36:33,exit,2032,USDJPY,sell,50000.0,144.118,144.107,550.0
2024-08-28 09:37:19,entry,2033,USDJPY,buy,50000.0,144.11,,0.0
2024-08-28 09:37:49,exit,2034,USDJPY,sell,50000.0,144.124,144.11,700.0
2024-08-28 09:38:06,entry,2035,USDJPY,buy,50000.0,144.12,,0.0
2024-08-28 09:38:23,exit,2036,USDJPY,sell,50000.0,144.13,144.12,500.0
2024-08-28 09:39:01,entry,2037,USDJPY,sell,50000.0,144.165,,0.0
2024-08-28 09:39:36,exit,2038,USDJPY,buy,50000.0,144.175,144.165,-500.0
2024-08-28 09:39:38,entry,2039,USDJPY,buy,50000.0,144.172,,0.0
2024-08-28 09:39:58,exit,2040,USDJPY,sell,50000.0,144.194,144.172,1100.0
2024-08-28 09:41:41,entry,2041,USDJPY,buy,50000.0,144.174,,0.0
2024-08-28 09:44:41,exit,2042,USDJPY,sell,50000.0,144.19,144.174,800.0
2024-08-28 09:45:29,entry,2043,USDJPY,buy,50000.0,144.181,,0.0
2024-08-28 09:45:45,exit,2044,USDJPY,sell,50000.0,144.189,144.181,400.0
2024-08-28 09:46:12,entry,2045,USDJPY,buy,50000.0,144.198,,0.0
2024-08-28 09:50:24,exit,2046,USDJPY,sell,50000.0,144.215,144.198,850.0
2024-08-28 09:50:36,entry,2047,USDJPY,buy,50000.0,144.218,,0.0
2024-08-28 09:51:17,exit,2048,USDJPY,sell,50000.0,144.236,144.218,900.0
2024-08-28 09:51:28,entry,2049,USDJPY,buy,50000.0,144.248,,0.0
2024-08-28 10:25:47,exit,2050,USDJPY,sell,50000.0,144.283,144.248,1750.0
2024-08-28 10:45:58,entry,2051,USDJPY,buy,50000.0,144.164,,0.0
2024-08-28 10:46:12,exit,2052,USDJPY,sell,50000.0,144.183,144.164,950.0
2024-08-28 11:03:49,entry,2053,USDJPY,buy,50000.0,144.381,,0.0
2024-08-28 11:07:27,exit,2054,USDJPY,sell,50000.0,144.31,144.381,-3550.0
2024-08-28 11:07:29,entry,2055,USDJPY,sell,50000.0,144.311,,0.0
2024-08-28 12:01:47,exit,2056,USDJPY,buy,50000.0,144.475,144.311,-8200.0
2024-08-28 12:19:05,entry,2057,USDJPY,sell,50000.0,144.39,,0.0
2024-08-28 12:24:11,exit,2058,USDJPY,buy,50000.0,144.368,144.39,1100.0
2024-08-28 12:24:43,entry,2059,USDJPY,sell,50000.0,144.36,,0.0
2024-08-28 12:25:57,exit,2060,USDJPY,buy,50000.0,144.345,144.36,750.0
2024-08-28 12:26:00,entry,2061,USDJPY,buy,50000.0,144.342,,0.0
2024-08-28 12:26:27,exit,2062,USDJPY,sell,50000.0,144.333,144.342,-450.0
2024-08-28 12:26:28,entry,2063,USDJPY,sell,50000.0,144.334,,0.0
2024-08-28 13:57:04,exit,2064,USDJPY,buy,50000.0,144.358,144.334,-1200.0
2024-08-28 13:57:06,entry,2065,USDJPY,buy,50000.0,144.369,,0.0
2024-08-28 14:22:50,exit,2066,USDJPY,sell,50000.0,144.418,144.369,2450.0
2024-08-28 14:26:18,entry,2067,USDJPY,buy,30000.0,144.446,,0.0
2024-08-28 14:26:23,entry,2068,USDJPY,buy,20000.0,144.455,,0.0
2024-08-28 14:26:49,exit,2069,USDJPY,sell,30000.0,144.469,144.446,690.0
2024-08-28 14:26:49,exit,2070,USDJPY,sell,20000.0,144.469,144.455,280.0
2024-08-28 14:28:22,entry,2071,USDJPY,buy,20000.0,144.538,,0.0
2024-08-28 14:28:30,entry,2072,USDJPY,buy,30000.0,144.515,,0.0
2024-08-28 14:29:02,exit,2074,USDJPY,sell,30000.0,144.517,144.515,60.0
2024-08-28 14:29:02,exit,2073,USDJPY,sell,20000.0,144.517,144.538,-420.0
2024-08-28 14:29:55,entry,2075,USDJPY,sell,30000.0,144.486,,0.0
2024-08-28 14:31:10,exit,2076,USDJPY,buy,30000.0,144.508,144.486,-660.0
2024-08-28 14:31:14,entry,2077,USDJPY,sell,30000.0,144.508,,0.0
